time		# end of interval
z	[m]	# height
speed	[m/s]	# wind speed
dir	[deg]	# wind direction
U	[m/s]	# wind U
V	[m/s]	# wind V
W	[m/s]	# wind W
sigW	[m/s]	# sigma W
bck		# backscatter
T	[deg C]	# temperature
error		# error code

time	z	speed	dir	U	V	W	sigW	bck	T	error
2025-03-01 00:20:00	30	0.89	129.9	-0.16	0.88	-0.14	0.07	3.13E+05	*	0
2025-03-01 00:20:00	40	1.69	124.3	-0.46	1.62	0.03	0.09	2.05E+05	*	0
2025-03-01 00:20:00	50	1.81	122.3	-0.55	1.72	0.04	0.08	1.63E+05	*	0
2025-03-01 00:20:00	60	1.95	130.9	-0.31	1.93	0.05	0.07	2.11E+05	*	0
2025-03-01 00:20:00	70	1.94	125.6	-0.48	1.88	0.03	0.08	1.74E+05	*	0
2025-03-01 00:20:00	80	2.06	124.2	-0.56	1.98	0.05	0.09	9.82E+04	*	0
2025-03-01 00:20:00	90	2.07	123.3	-0.59	1.98	0.08	0.10	5.99E+04	*	0
2025-03-01 00:20:00	100	2.27	126.1	-0.54	2.21	0.11	0.11	3.72E+04	*	0
2025-03-01 00:20:00	110	2.36	124.4	-0.64	2.28	0.09	0.13	3.06E+04	*	0
2025-03-01 00:20:00	120	2.68	123.3	-0.77	2.57	0.07	0.13	3.19E+04	*	0
2025-03-01 00:20:00	130	2.93	122.0	-0.90	2.78	0.05	0.14	4.98E+04	*	0
2025-03-01 00:20:00	140	3.21	121.2	-1.04	3.04	0.06	0.17	6.58E+04	*	0
2025-03-01 00:20:00	150	3.36	121.4	-1.08	3.19	0.08	0.17	6.93E+04	*	0
2025-03-01 00:20:00	160	3.52	121.6	-1.11	3.34	0.06	0.18	6.19E+04	*	0
2025-03-01 00:20:00	170	3.64	122.6	-1.09	3.47	0.07	0.18	9.27E+04	*	0
2025-03-01 00:20:00	180	3.85	122.4	-1.17	3.67	0.10	0.17	9.56E+04	*	0
2025-03-01 00:20:00	190	3.97	122.9	-1.16	3.79	0.11	0.15	1.14E+05	*	0
2025-03-01 00:20:00	200	4.12	122.6	-1.23	3.93	0.10	0.15	1.20E+05	*	0
2025-03-01 00:20:00	210	4.25	122.1	-1.31	4.05	0.08	0.15	1.24E+05	*	0
2025-03-01 00:20:00	220	4.48	121.0	-1.46	4.24	0.11	0.16	1.17E+05	*	0
2025-03-01 00:20:00	230	4.67	120.9	-1.53	4.41	0.13	0.16	1.20E+05	*	0
2025-03-01 00:20:00	240	4.86	120.7	-1.61	4.59	0.18	0.16	1.50E+05	*	0
2025-03-01 00:20:00	250	4.97	122.3	-1.51	4.74	0.14	0.15	1.56E+05	*	0
2025-03-01 00:20:00	260	5.16	122.6	-1.54	4.92	0.14	0.16	1.57E+05	*	0
2025-03-01 00:20:00	270	5.31	122.9	-1.56	5.08	0.08	0.17	1.65E+05	*	0
2025-03-01 00:20:00	280	5.48	122.3	-1.66	5.22	0.14	0.18	1.89E+05	*	0
2025-03-01 00:20:00	290	5.57	122.4	-1.69	5.31	0.16	0.19	1.94E+05	*	0
2025-03-01 00:20:00	300	5.86	121.9	-1.82	5.57	0.21	0.21	2.08E+05	*	0
2025-03-01 00:20:00	310	6.22	120.6	-2.06	5.87	0.28	0.21	2.31E+05	*	0
2025-03-01 00:20:00	320	6.49	120.3	-2.19	6.11	0.31	0.23	2.05E+05	*	0
2025-03-01 00:20:00	330	6.60	120.1	-2.25	6.20	0.27	0.27	2.24E+05	*	0
2025-03-01 00:20:00	340	6.64	120.5	-2.22	6.26	0.20	0.29	2.03E+05	*	0
2025-03-01 00:20:00	350	6.68	120.7	-2.21	6.31	0.16	0.35	1.79E+05	*	0
2025-03-01 00:20:00	360	6.73	122.2	-2.06	6.40	0.20	0.35	2.28E+05	*	0
2025-03-01 00:20:00	370	6.68	122.5	-2.01	6.37	0.21	0.36	2.35E+05	*	0
2025-03-01 00:20:00	380	6.71	122.5	-2.02	6.40	0.23	0.34	3.23E+05	*	0
2025-03-01 00:20:00	390	6.50	121.5	-2.07	6.17	0.19	0.33	2.06E+05	*	0
2025-03-01 00:20:00	400	6.36	120.4	-2.13	5.99	0.13	0.39	2.20E+05	*	0
2025-03-01 00:20:00	410	6.29	119.9	-2.16	5.90	0.05	0.38	2.17E+05	*	0
2025-03-01 00:20:00	420	6.43	120.1	-2.19	6.04	0.19	0.33	2.17E+05	*	0
2025-03-01 00:20:00	430	6.52	120.3	-2.19	6.14	0.33	0.37	1.92E+05	*	0
2025-03-01 00:20:00	440	6.51	120.4	-2.18	6.13	0.48	0.42	2.20E+05	*	0
2025-03-01 00:20:00	450	6.48	121.5	-2.05	6.15	0.56	0.40	*	*	0
2025-03-01 00:20:00	460	6.36	122.6	-1.90	6.07	0.56	0.50	*	*	0
2025-03-01 00:20:00	470	6.03	124.3	-1.63	5.81	0.53	0.45	*	*	0
2025-03-01 00:20:00	480	5.80	125.0	-1.51	5.60	0.38	0.44	3.19E+05	*	0
2025-03-01 00:20:00	490	5.55	126.3	-1.32	5.39	0.24	0.42	3.32E+05	*	0
2025-03-01 00:20:00	500	5.37	126.9	-1.22	5.23	0.13	0.41	3.73E+05	*	0
2025-03-01 00:40:00	30	2.32	124.9	-0.60	2.24	-0.07	0.10	1.17E+06	*	0
2025-03-01 00:40:00	40	2.29	119.5	-0.80	2.14	0.07	0.11	5.02E+05	*	0
2025-03-01 00:40:00	50	2.50	123.5	-0.71	2.40	0.05	0.10	3.58E+05	*	0
2025-03-01 00:40:00	60	2.68	129.6	-0.48	2.63	0.10	0.09	3.91E+05	*	0
2025-03-01 00:40:00	70	2.82	124.0	-0.78	2.71	0.08	0.10	3.19E+05	*	0
2025-03-01 00:40:00	80	3.01	122.1	-0.93	2.86	0.08	0.11	2.50E+05	*	0
2025-03-01 00:40:00	90	3.21	119.8	-1.11	3.01	0.08	0.10	2.54E+05	*	0
2025-03-01 00:40:00	100	3.47	120.9	-1.13	3.28	0.08	0.10	2.29E+05	*	0
2025-03-01 00:40:00	110	3.76	120.2	-1.27	3.54	0.08	0.12	2.25E+05	*	0
2025-03-01 00:40:00	120	4.02	120.2	-1.36	3.78	0.09	0.13	2.76E+05	*	0
2025-03-01 00:40:00	130	4.25	119.5	-1.49	3.98	0.08	0.14	2.48E+05	*	0
2025-03-01 00:40:00	140	4.41	118.6	-1.61	4.11	0.07	0.16	2.59E+05	*	0
2025-03-01 00:40:00	150	4.62	118.8	-1.67	4.31	0.07	0.16	2.67E+05	*	0
2025-03-01 00:40:00	160	4.78	119.2	-1.70	4.47	0.06	0.17	2.14E+05	*	0
2025-03-01 00:40:00	170	4.95	119.2	-1.76	4.63	0.06	0.17	1.82E+05	*	0
2025-03-01 00:40:00	180	5.10	118.6	-1.86	4.75	0.08	0.17	2.16E+05	*	0
2025-03-01 00:40:00	190	5.31	118.5	-1.95	4.94	0.12	0.16	1.85E+05	*	0
2025-03-01 00:40:00	200	5.48	118.7	-1.99	5.11	0.15	0.15	1.69E+05	*	0
2025-03-01 00:40:00	210	5.67	119.4	-1.99	5.31	0.16	0.16	1.94E+05	*	0
2025-03-01 00:40:00	220	5.79	119.8	-2.00	5.44	0.15	0.17	1.75E+05	*	0
2025-03-01 00:40:00	230	5.99	118.8	-2.16	5.58	0.16	0.17	1.65E+05	*	0
2025-03-01 00:40:00	240	6.15	117.7	-2.34	5.69	0.22	0.17	1.78E+05	*	0
2025-03-01 00:40:00	250	6.38	116.7	-2.52	5.86	0.21	0.17	2.00E+05	*	0
2025-03-01 00:40:00	260	6.52	117.5	-2.50	6.02	0.19	0.18	2.21E+05	*	0
2025-03-01 00:40:00	270	6.70	118.3	-2.48	6.22	0.15	0.19	1.69E+05	*	0
2025-03-01 00:40:00	280	6.81	119.4	-2.39	6.37	0.15	0.20	1.84E+05	*	0
2025-03-01 00:40:00	290	6.91	120.7	-2.29	6.52	0.17	0.19	2.05E+05	*	0
2025-03-01 00:40:00	300	7.02	121.8	-2.20	6.67	0.17	0.18	2.47E+05	*	0
2025-03-01 00:40:00	310	7.21	122.2	-2.21	6.86	0.20	0.19	2.71E+05	*	0
2025-03-01 00:40:00	320	7.36	123.1	-2.13	7.04	0.23	0.19	2.95E+05	*	0
2025-03-01 00:40:00	330	7.50	123.7	-2.10	7.20	0.25	0.22	2.93E+05	*	0
2025-03-01 00:40:00	340	7.62	124.2	-2.08	7.33	0.28	0.24	3.15E+05	*	0
2025-03-01 00:40:00	350	7.80	123.5	-2.21	7.48	0.33	0.31	2.56E+05	*	0
2025-03-01 00:40:00	360	7.80	123.1	-2.27	7.47	0.40	0.29	1.95E+05	*	0
2025-03-01 00:40:00	370	7.65	124.1	-2.09	7.36	0.46	0.32	1.76E+05	*	0
2025-03-01 00:40:00	380	7.32	124.5	-1.95	7.06	0.43	0.32	1.79E+05	*	0
2025-03-01 00:40:00	390	7.06	125.6	-1.75	6.83	0.34	0.32	1.58E+05	*	0
2025-03-01 00:40:00	400	6.85	126.2	-1.63	6.66	0.26	0.35	2.01E+05	*	0
2025-03-01 00:40:00	410	6.84	128.2	-1.39	6.69	0.19	0.35	2.01E+05	*	0
2025-03-01 00:40:00	420	6.68	130.2	-1.14	6.58	0.20	0.37	2.29E+05	*	0
2025-03-01 00:40:00	430	6.55	129.0	-1.25	6.43	0.21	0.42	1.99E+05	*	0
2025-03-01 00:40:00	440	6.34	127.0	-1.42	6.18	0.27	0.37	1.91E+05	*	0
2025-03-01 00:40:00	450	6.13	124.4	-1.65	5.90	0.27	0.42	1.62E+05	*	0
2025-03-01 00:40:00	460	6.03	124.6	-1.60	5.81	0.27	0.37	1.65E+05	*	0
2025-03-01 00:40:00	470	5.94	126.1	-1.43	5.77	0.26	0.39	*	*	0
2025-03-01 00:40:00	480	5.90	127.9	-1.23	5.77	0.20	0.41	2.09E+05	*	0
