time		# end of interval
z	[m]	# height
speed	[m/s]	# wind speed
dir	[deg]	# wind direction
U	[m/s]	# wind U
V	[m/s]	# wind V
W	[m/s]	# wind W
sigW	[m/s]	# sigma W
bck		# backscatter
T	[deg C]	# temperature
error		# error code

time	z	speed	dir	U	V	W	sigW	bck	T	error
2025-03-04 00:20:00	30	1.41	322.0	-0.05	-1.41	0.10	0.13	2.60E+06	*	0
2025-03-04 00:20:00	40	1.21	347.7	-0.56	-1.07	0.04	0.14	1.66E+06	*	0
2025-03-04 00:20:00	50	1.02	355.6	-0.60	-0.83	0.05	0.14	4.21E+05	*	0
2025-03-04 00:20:00	60	0.70	336.3	-0.20	-0.67	0.10	0.14	1.87E+05	*	0
2025-03-04 00:20:00	70	0.58	345.7	-0.25	-0.52	0.05	0.14	1.43E+05	*	0
2025-03-04 00:20:00	80	0.49	356.8	-0.29	-0.39	0.02	0.13	9.08E+04	*	0
2025-03-04 00:20:00	90	0.42	12.4	-0.33	-0.25	-0.01	0.16	6.36E+04	*	0
2025-03-04 00:20:00	100	0.34	23.1	-0.30	-0.15	-0.03	0.19	5.45E+04	*	0
2025-03-04 00:20:00	110	0.33	36.7	-0.32	-0.08	-0.04	0.20	4.74E+04	*	0
2025-03-04 00:20:00	120	0.34	50.8	-0.34	0.00	-0.02	0.19	4.01E+04	*	0
2025-03-04 00:20:00	130	0.39	68.6	-0.37	0.12	-0.02	0.19	3.52E+04	*	0
2025-03-04 00:20:00	140	0.43	90.0	-0.33	0.27	0.00	0.20	2.18E+04	*	0
2025-03-04 00:20:00	150	0.45	108.3	-0.24	0.38	0.05	0.18	2.06E+04	*	0
2025-03-04 00:20:00	160	0.44	120.7	-0.14	0.41	0.09	0.21	1.83E+04	*	0
2025-03-04 00:20:00	170	0.42	119.3	-0.15	0.40	0.16	0.21	1.21E+04	*	0
2025-03-04 00:20:00	180	0.45	119.1	-0.16	0.42	0.11	0.25	1.18E+04	*	0
2025-03-04 00:20:00	190	0.58	114.9	-0.25	0.53	0.09	0.27	1.29E+04	*	0
2025-03-04 00:20:00	200	0.56	115.9	-0.23	0.51	0.10	0.36	1.03E+04	*	0
2025-03-04 00:20:00	210	0.53	108.2	-0.28	0.45	0.16	0.35	1.13E+04	*	0
2025-03-04 00:20:00	220	0.40	98.6	-0.26	0.30	0.21	0.38	1.16E+04	*	0
2025-03-04 00:20:00	230	0.51	109.4	-0.26	0.44	0.12	0.35	*	*	0
2025-03-04 00:20:00	240	0.52	120.5	-0.17	0.49	0.08	0.39	*	*	0
2025-03-04 00:20:00	250	0.47	123.2	-0.14	0.45	0.03	0.36	*	*	0
2025-03-04 00:20:00	260	0.50	120.6	-0.17	0.47	0.11	0.37	*	*	0
2025-03-04 00:20:00	270	0.46	119.9	-0.16	0.43	0.17	0.39	1.48E+04	*	0
2025-03-04 00:20:00	280	0.47	121.3	-0.15	0.45	0.22	0.37	1.60E+04	*	0
2025-03-04 00:20:00	290	0.49	117.3	-0.19	0.45	0.21	0.36	*	*	0
2025-03-04 00:20:00	300	0.92	119.2	-0.32	0.86	0.30	0.35	*	*	0
2025-03-04 00:20:00	310	0.99	125.8	-0.24	0.96	0.36	0.36	*	*	0
2025-03-04 00:20:00	320	0.75	147.7	0.10	0.74	0.54	0.37	*	*	0
2025-03-04 00:20:00	330	0.61	193.8	0.50	0.36	0.48	0.31	*	*	0
2025-03-04 00:20:00	340	0.66	193.0	0.53	0.40	0.54	0.42	*	*	0
2025-03-04 00:20:00	350	0.79	187.8	0.58	0.53	0.10	0.50	*	*	0
2025-03-04 00:20:00	360	0.65	159.1	0.21	0.62	0.05	0.64	*	*	0
2025-03-04 00:20:00	370	0.65	134.3	-0.06	0.65	0.03	*	*	*	0
2025-03-04 00:20:00	380	0.82	128.4	-0.17	0.81	0.22	*	*	*	0
2025-03-04 00:20:00	390	0.70	111.2	-0.34	0.61	0.19	*	*	*	0
2025-03-04 00:20:00	400	0.81	129.5	-0.15	0.80	0.04	*	*	*	0
2025-03-04 00:20:00	410	0.48	133.7	-0.05	0.47	0.18	0.36	*	*	0
2025-03-04 00:20:00	420	0.71	147.2	0.09	0.71	0.37	*	*	*	0
2025-03-04 00:20:00	430	0.58	147.4	0.08	0.58	0.68	*	*	*	0
2025-03-04 00:20:00	440	0.86	146.5	0.10	0.85	0.64	*	*	*	0
2025-03-04 00:20:00	450	*	*	*	*	0.71	*	*	*	0
2025-03-04 00:20:00	460	0.73	151.0	0.14	0.72	0.43	*	*	*	0
2025-03-04 00:20:00	470	0.74	130.8	-0.12	0.73	0.82	*	*	*	0
2025-03-04 00:20:00	480	*	*	*	*	*	*	*	*	0
2025-03-04 00:20:00	490	0.89	64.7	-0.86	0.23	0.73	*	*	*	0
2025-03-04 00:20:00	500	1.23	52.7	-1.23	0.06	*	*	*	*	0
2025-03-04 00:40:00	30	2.46	308.1	0.51	-2.40	0.06	0.11	2.10E+06	*	0
2025-03-04 00:40:00	40	1.95	322.4	-0.08	-1.95	0.06	0.12	1.97E+06	*	0
2025-03-04 00:40:00	50	1.77	336.8	-0.51	-1.69	-0.01	0.12	1.92E+06	*	0
2025-03-04 00:40:00	60	1.98	343.3	-0.78	-1.81	0.03	0.11	1.97E+06	*	0
2025-03-04 00:40:00	70	1.93	350.4	-0.98	-1.66	0.03	0.11	1.03E+06	*	0
2025-03-04 00:40:00	80	1.70	352.9	-0.93	-1.43	0.03	0.12	2.84E+05	*	0
2025-03-04 00:40:00	90	1.39	351.6	-0.73	-1.18	0.02	0.13	1.16E+05	*	0
