time		# end of interval
z	[m]	# height
speed	[m/s]	# wind speed
dir	[deg]	# wind direction
U	[m/s]	# wind U
V	[m/s]	# wind V
W	[m/s]	# wind W
sigW	[m/s]	# sigma W
bck		# backscatter
T	[deg C]	# temperature
error		# error code

time	z	speed	dir	U	V	W	sigW	bck	T	error
2025-04-18 00:20:00	30	5.17	104.9	-2.97	4.23	0.05	0.21	2.60E+06	*	256
2025-04-18 00:20:00	40	6.62	102.9	-3.99	5.28	0.24	0.21	7.48E+05	*	0
2025-04-18 00:20:00	50	7.42	105.9	-4.16	6.15	0.02	0.18	5.42E+05	*	0
2025-04-18 00:20:00	60	6.99	122.8	-2.07	6.68	0.16	0.17	2.47E+05	*	0
2025-04-18 00:20:00	70	7.50	116.5	-3.00	6.87	0.13	0.16	2.18E+05	*	0
2025-04-18 00:20:00	80	7.81	114.3	-3.39	7.04	0.15	0.21	1.97E+05	*	0
2025-04-18 00:20:00	90	7.81	114.4	-3.38	7.04	0.14	0.24	2.34E+05	*	0
2025-04-18 00:20:00	100	8.00	115.0	-3.38	7.26	0.18	0.23	2.01E+05	*	0
2025-04-18 00:20:00	110	8.19	114.2	-3.57	7.37	0.14	0.27	2.17E+05	*	0
2025-04-18 00:20:00	120	8.34	114.2	-3.63	7.51	0.16	0.27	2.45E+05	*	0
2025-04-18 00:20:00	130	8.43	114.3	-3.66	7.60	0.14	0.26	2.51E+05	*	0
2025-04-18 00:20:00	140	8.54	115.2	-3.58	7.75	0.14	0.30	2.69E+05	*	0
2025-04-18 00:20:00	150	8.51	116.2	-3.43	7.79	0.18	0.29	2.74E+05	*	0
2025-04-18 00:20:00	160	8.53	116.8	-3.36	7.83	0.18	0.30	3.01E+05	*	0
2025-04-18 00:20:00	170	8.51	117.9	-3.20	7.89	0.19	0.29	3.20E+05	*	0
2025-04-18 00:20:00	180	8.60	118.2	-3.19	7.99	0.19	0.29	3.11E+05	*	0
2025-04-18 00:20:00	190	8.68	119.8	-3.00	8.14	0.23	0.31	2.64E+05	*	0
2025-04-18 00:20:00	200	8.61	121.4	-2.75	8.16	0.25	0.31	3.23E+05	*	0
2025-04-18 00:20:00	210	8.69	122.7	-2.58	8.29	0.24	0.30	2.72E+05	*	0
2025-04-18 00:20:00	220	8.55	123.2	-2.46	8.18	0.20	0.30	2.89E+05	*	0
2025-04-18 00:20:00	230	8.53	122.9	-2.51	8.16	0.17	0.31	2.86E+05	*	0
2025-04-18 00:20:00	240	8.29	123.8	-2.32	7.96	0.20	0.30	2.90E+05	*	0
2025-04-18 00:20:00	250	8.32	124.5	-2.22	8.02	0.27	0.33	2.74E+05	*	0
2025-04-18 00:20:00	260	8.36	126.3	-1.98	8.12	0.29	0.33	2.90E+05	*	0
2025-04-18 00:20:00	270	8.38	126.6	-1.94	8.16	0.29	0.35	2.75E+05	*	0
2025-04-18 00:20:00	280	8.45	126.5	-1.97	8.22	0.25	0.37	2.87E+05	*	0
2025-04-18 00:20:00	290	8.31	127.1	-1.86	8.10	0.22	0.39	3.11E+05	*	0
2025-04-18 00:20:00	300	8.34	127.1	-1.86	8.13	0.18	0.42	3.28E+05	*	0
2025-04-18 00:20:00	310	8.15	129.6	-1.47	8.02	0.20	0.42	3.46E+05	*	0
2025-04-18 00:20:00	320	8.32	130.7	-1.35	8.22	0.19	0.43	3.55E+05	*	0
2025-04-18 00:20:00	330	8.31	133.6	-0.92	8.26	0.23	0.43	3.24E+05	*	0
2025-04-18 00:20:00	340	8.35	133.2	-0.99	8.29	0.25	0.39	2.41E+05	*	0
2025-04-18 00:20:00	350	8.37	133.3	-0.98	8.31	0.26	0.40	*	*	0
2025-04-18 00:20:00	360	8.44	133.1	-1.02	8.37	0.30	0.41	*	*	0
2025-04-18 00:20:00	370	8.37	134.7	-0.77	8.33	0.25	0.44	*	*	0
2025-04-18 00:20:00	380	8.29	136.5	-0.50	8.27	0.33	0.46	*	*	0
2025-04-18 00:20:00	390	7.90	136.7	-0.46	7.89	0.31	0.47	*	*	0
2025-04-18 00:20:00	400	8.25	136.7	-0.48	8.24	0.31	0.47	*	*	0
2025-04-18 00:20:00	410	8.02	135.7	-0.60	8.00	0.23	0.49	*	*	0
2025-04-18 00:20:00	420	8.16	139.0	-0.14	8.16	0.19	0.51	*	*	0
2025-04-18 00:20:00	430	7.46	145.8	0.75	7.42	0.18	0.52	*	*	0
2025-04-18 00:20:00	440	7.56	150.5	1.38	7.44	0.25	0.52	*	*	0
2025-04-18 00:20:00	450	8.15	149.0	1.27	8.06	0.37	0.55	*	*	0
2025-04-18 00:20:00	460	8.98	142.9	0.46	8.97	0.48	0.52	*	*	0
2025-04-18 00:20:00	470	9.92	143.9	0.68	9.90	0.50	0.51	*	*	0
2025-04-18 00:20:00	480	10.03	137.0	-0.53	10.01	0.31	0.49	*	*	0
2025-04-18 00:20:00	490	9.56	138.6	-0.23	9.56	0.09	0.46	*	*	0
2025-04-18 00:20:00	500	8.90	138.3	-0.27	8.90	0.04	0.43	*	*	0
2025-04-18 00:40:00	30	6.45	114.1	-2.81	5.80	0.04	0.28	3.43E+06	*	0
2025-04-18 00:40:00	40	7.80	114.0	-3.41	7.01	0.10	0.26	8.15E+05	*	0
2025-04-18 00:40:00	50	7.87	114.7	-3.36	7.11	0.17	0.25	4.35E+05	*	0
2025-04-18 00:40:00	60	7.95	117.9	-3.00	7.37	0.07	0.23	4.13E+05	*	0
2025-04-18 00:40:00	70	8.34	114.3	-3.61	7.52	0.13	0.20	3.62E+05	*	0
2025-04-18 00:40:00	80	8.55	113.0	-3.88	7.62	0.16	0.20	2.27E+05	*	0
2025-04-18 00:40:00	90	8.74	112.4	-4.04	7.74	0.15	0.20	2.43E+05	*	0
2025-04-18 00:40:00	100	8.78	112.8	-4.01	7.81	0.17	0.21	2.52E+05	*	0
2025-04-18 00:40:00	110	8.88	112.8	-4.06	7.90	0.19	0.21	2.48E+05	*	0
2025-04-18 00:40:00	120	8.82	113.9	-3.88	7.92	0.21	0.23	2.07E+05	*	0
2025-04-18 00:40:00	130	8.88	113.9	-3.90	7.97	0.21	0.26	2.10E+05	*	0
2025-04-18 00:40:00	140	8.96	114.5	-3.85	8.09	0.21	0.27	2.03E+05	*	0
2025-04-18 00:40:00	150	9.13	114.8	-3.89	8.26	0.22	0.26	2.06E+05	*	0
2025-04-18 00:40:00	160	9.24	115.2	-3.87	8.39	0.24	0.26	1.76E+05	*	0
2025-04-18 00:40:00	170	9.31	115.4	-3.88	8.46	0.24	0.26	1.71E+05	*	0
2025-04-18 00:40:00	180	9.35	115.3	-3.90	8.50	0.25	0.23	1.59E+05	*	0
2025-04-18 00:40:00	190	9.36	115.9	-3.83	8.55	0.24	0.23	1.41E+05	*	0
2025-04-18 00:40:00	200	9.43	116.0	-3.83	8.62	0.26	0.24	1.32E+05	*	0
2025-04-18 00:40:00	210	9.39	116.5	-3.74	8.61	0.32	0.25	1.53E+05	*	0
2025-04-18 00:40:00	220	9.31	116.4	-3.73	8.53	0.36	0.27	1.41E+05	*	0
2025-04-18 00:40:00	230	9.26	116.8	-3.66	8.51	0.41	0.29	1.08E+05	*	0
2025-04-18 00:40:00	240	9.03	116.4	-3.61	8.27	0.38	0.32	1.10E+05	*	0
2025-04-18 00:40:00	250	8.92	117.4	-3.42	8.24	0.38	0.32	9.46E+04	*	0
2025-04-18 00:40:00	260	8.99	118.8	-3.25	8.38	0.36	0.33	9.97E+04	*	0
2025-04-18 00:40:00	270	9.33	120.0	-3.20	8.76	0.35	0.36	9.72E+04	*	0
2025-04-18 00:40:00	280	9.59	120.4	-3.22	9.04	0.34	0.38	1.09E+05	*	0
2025-04-18 00:40:00	290	9.47	119.8	-3.27	8.88	0.41	0.40	9.98E+04	*	0
2025-04-18 00:40:00	300	9.69	120.4	-3.25	9.13	0.48	0.46	*	*	0
2025-04-18 00:40:00	310	9.86	120.6	-3.27	9.30	0.49	0.48	*	*	0
2025-04-18 00:40:00	320	9.98	121.1	-3.23	9.44	0.47	0.47	*	*	0
2025-04-18 00:40:00	330	9.77	121.4	-3.12	9.26	0.47	0.46	*	*	0
2025-04-18 00:40:00	340	9.43	121.6	-2.97	8.95	0.54	0.48	1.54E+05	*	0
2025-04-18 00:40:00	350	9.07	122.1	-2.79	8.63	0.49	0.47	*	*	0
2025-04-18 00:40:00	360	8.59	122.5	-2.58	8.19	0.43	0.43	*	*	0
2025-04-18 00:40:00	370	8.38	122.1	-2.58	7.97	0.36	0.40	*	*	0
2025-04-18 00:40:00	380	8.54	122.4	-2.58	8.14	0.35	0.38	*	*	0
2025-04-18 00:40:00	390	8.92	121.2	-2.88	8.44	0.40	0.43	*	*	0
2025-04-18 00:40:00	400	8.87	121.6	-2.80	8.41	0.38	0.44	*	*	0
2025-04-18 00:40:00	410	9.01	120.0	-3.07	8.47	0.44	0.51	*	*	0
2025-04-18 00:40:00	420	8.80	120.2	-2.99	8.28	0.38	0.59	*	*	0
2025-04-18 00:40:00	430	9.28	117.3	-3.58	8.56	0.36	0.53	*	*	0
2025-04-18 00:40:00	440	9.48	119.8	-3.27	8.90	0.29	0.53	*	*	0
2025-04-18 00:40:00	450	10.38	120.8	-3.41	9.80	0.25	0.49	*	*	0
2025-04-18 00:40:00	460	10.37	125.0	-2.69	10.02	0.22	0.60	*	*	0
2025-04-18 00:40:00	470	10.72	125.5	-2.68	10.38	0.30	0.68	*	*	0
2025-04-18 00:40:00	480	9.97	123.7	-2.80	9.57	0.17	0.63	*	*	0
2025-04-18 00:40:00	490	10.52	123.7	-2.95	10.10	0.19	0.49	*	*	0
2025-04-18 00:40:00	500	10.32	126.1	-2.47	10.02	0.28	0.66	*	*	0
2025-04-18 01:00:00	30	6.76	116.6	-2.69	6.20	0.24	0.29	1.22E+06	*	0
2025-04-18 01:00:00	40	8.63	111.9	-4.06	7.61	0.12	0.24	3.46E+05	*	0
2025-04-18 01:00:00	50	9.03	113.6	-4.02	8.09	0.16	0.24	2.23E+05	*	0
2025-04-18 01:00:00	60	8.12	124.4	-2.18	7.82	0.28	0.21	2.16E+05	*	0
2025-04-18 01:00:00	70	8.27	118.5	-3.03	7.70	0.26	0.21	1.64E+05	*	0
2025-04-18 01:00:00	80	8.42	116.0	-3.42	7.69	0.23	0.20	1.34E+05	*	0
2025-04-18 01:00:00	90	8.53	115.9	-3.49	7.78	0.19	0.17	1.36E+05	*	0
2025-04-18 01:00:00	100	8.67	115.6	-3.58	7.90	0.16	0.17	1.43E+05	*	0
2025-04-18 01:00:00	110	8.78	115.3	-3.67	7.97	0.16	0.18	1.42E+05	*	0
2025-04-18 01:00:00	120	8.83	115.5	-3.66	8.03	0.20	0.21	1.79E+05	*	0
2025-04-18 01:00:00	130	8.90	115.9	-3.63	8.13	0.21	0.24	2.32E+05	*	0
2025-04-18 01:00:00	140	9.00	116.1	-3.65	8.23	0.23	0.26	2.60E+05	*	0
2025-04-18 01:00:00	150	9.12	116.1	-3.69	8.34	0.25	0.26	2.51E+05	*	0
2025-04-18 01:00:00	160	9.12	116.6	-3.62	8.37	0.27	0.26	2.46E+05	*	0
2025-04-18 01:00:00	170	9.10	117.6	-3.47	8.41	0.29	0.25	3.03E+05	*	0
2025-04-18 01:00:00	180	9.05	118.3	-3.35	8.41	0.32	0.23	2.93E+05	*	0
2025-04-18 01:00:00	190	9.01	118.8	-3.26	8.39	0.32	0.21	2.91E+05	*	0
2025-04-18 01:00:00	200	9.00	119.6	-3.13	8.44	0.30	0.22	3.40E+05	*	0
2025-04-18 01:00:00	210	9.08	120.0	-3.11	8.53	0.31	0.23	3.76E+05	*	0
2025-04-18 01:00:00	220	9.12	120.7	-3.01	8.61	0.32	0.25	3.66E+05	*	0
2025-04-18 01:00:00	230	9.14	121.0	-2.97	8.64	0.38	0.29	3.02E+05	*	0
2025-04-18 01:00:00	240	9.10	122.5	-2.73	8.68	0.39	0.31	3.08E+05	*	0
2025-04-18 01:00:00	250	9.25	123.7	-2.60	8.88	0.42	0.32	2.79E+05	*	0
2025-04-18 01:00:00	260	9.24	124.8	-2.43	8.91	0.43	0.33	2.50E+05	*	0
2025-04-18 01:00:00	270	9.20	125.2	-2.34	8.90	0.45	0.33	2.37E+05	*	0
2025-04-18 01:00:00	280	9.15	126.2	-2.19	8.88	0.46	0.32	2.92E+05	*	0
2025-04-18 01:00:00	290	9.11	126.6	-2.11	8.87	0.48	0.33	2.75E+05	*	0
2025-04-18 01:00:00	300	9.16	126.8	-2.09	8.91	0.51	0.35	2.94E+05	*	0
2025-04-18 01:00:00	310	9.15	126.1	-2.19	8.88	0.50	0.37	2.73E+05	*	0
2025-04-18 01:00:00	320	9.29	125.9	-2.26	9.01	0.47	0.36	2.06E+05	*	0
2025-04-18 01:00:00	330	9.33	126.7	-2.15	9.07	0.43	0.37	2.24E+05	*	0
2025-04-18 01:00:00	340	9.32	127.7	-1.99	9.10	0.45	0.41	1.90E+05	*	0
