time		# end of interval
z	[m]	# height
speed	[m/s]	# wind speed
dir	[deg]	# wind direction
U	[m/s]	# wind U
V	[m/s]	# wind V
W	[m/s]	# wind W
sigW	[m/s]	# sigma W
bck		# backscatter
T	[deg C]	# temperature
error		# error code

time	z	speed	dir	U	V	W	sigW	bck	T	error
2025-04-30 00:20:00	370	2.66	79.6	-2.32	1.32	0.12	0.53	4.00E+05	*	0
2025-04-30 00:20:00	380	2.60	76.7	-2.32	1.17	0.11	0.53	3.64E+05	*	0
2025-04-30 00:20:00	390	2.52	75.3	-2.28	1.08	0.12	0.56	3.67E+05	*	0
2025-04-30 00:20:00	400	2.57	74.4	-2.34	1.06	0.11	0.58	3.92E+05	*	0
2025-04-30 00:20:00	410	2.72	72.4	-2.51	1.03	0.13	0.58	3.84E+05	*	0
2025-04-30 00:20:00	420	2.85	69.7	-2.69	0.96	0.01	0.57	3.70E+05	*	0
2025-04-30 00:20:00	430	2.77	65.7	-2.66	0.75	0.04	0.57	4.29E+05	*	0
2025-04-30 00:20:00	440	2.82	61.9	-2.76	0.58	0.00	0.55	4.40E+05	*	0
2025-04-30 00:20:00	450	3.03	57.2	-3.01	0.38	0.05	0.51	4.02E+05	*	0
2025-04-30 00:20:00	460	3.11	54.0	-3.11	0.22	0.01	0.54	4.69E+05	*	0
2025-04-30 00:20:00	470	3.28	51.3	-3.28	0.07	-0.01	0.57	4.86E+05	*	0
2025-04-30 00:20:00	480	3.39	51.0	-3.39	0.06	0.01	0.61	5.22E+05	*	0
2025-04-30 00:20:00	490	3.65	52.3	-3.65	0.15	0.01	0.63	4.70E+05	*	0
2025-04-30 00:20:00	500	3.79	56.0	-3.77	0.40	-0.01	0.61	*	*	0
2025-04-30 00:40:00	30	1.17	358.2	-0.73	-0.92	0.03	0.13	3.96E+06	*	0
2025-04-30 00:40:00	40	1.21	7.4	-0.89	-0.82	0.00	0.12	1.15E+06	*	0
2025-04-30 00:40:00	50	0.96	1.4	-0.63	-0.72	0.04	0.13	6.70E+05	*	0
2025-04-30 00:40:00	60	0.75	4.1	-0.52	-0.54	-0.03	0.14	7.46E+05	*	0
2025-04-30 00:40:00	70	1.02	20.1	-0.89	-0.51	-0.06	0.17	5.67E+05	*	0
2025-04-30 00:40:00	80	1.12	27.5	-1.03	-0.43	-0.05	0.20	4.95E+05	*	0
2025-04-30 00:40:00	90	1.10	34.6	-1.06	-0.29	-0.05	0.19	4.83E+05	*	0
2025-04-30 00:40:00	100	1.06	44.1	-1.05	-0.11	-0.04	0.19	3.82E+05	*	0
2025-04-30 00:40:00	110	1.08	52.3	-1.08	0.04	-0.03	0.19	2.88E+05	*	0
2025-04-30 00:40:00	120	1.10	56.2	-1.10	0.12	-0.01	0.19	2.65E+05	*	0
2025-04-30 00:40:00	130	1.14	57.3	-1.13	0.14	0.01	0.19	2.40E+05	*	0
2025-04-30 00:40:00	140	1.10	58.2	-1.09	0.16	0.00	0.23	1.81E+05	*	0
2025-04-30 00:40:00	150	1.08	61.3	-1.06	0.21	0.01	0.25	1.50E+05	*	0
2025-04-30 00:40:00	160	1.02	63.4	-0.99	0.24	0.04	0.28	1.25E+05	*	0
2025-04-30 00:40:00	170	1.07	65.3	-1.03	0.28	0.06	0.30	1.12E+05	*	0
2025-04-30 00:40:00	180	1.18	66.0	-1.13	0.32	0.05	0.33	1.10E+05	*	0
2025-04-30 00:40:00	190	1.32	66.8	-1.26	0.38	0.03	0.34	8.89E+04	*	0
2025-04-30 00:40:00	200	1.21	71.4	-1.13	0.44	0.01	0.36	1.04E+05	*	0
2025-04-30 00:40:00	210	1.15	76.0	-1.04	0.50	-0.02	0.36	1.10E+05	*	0
2025-04-30 00:40:00	220	1.18	83.6	-0.98	0.65	-0.04	0.36	1.38E+05	*	0
2025-04-30 00:40:00	230	1.32	84.0	-1.10	0.74	-0.04	0.35	1.41E+05	*	0
2025-04-30 00:40:00	240	1.40	87.2	-1.11	0.85	-0.03	0.33	1.24E+05	*	0
2025-04-30 00:40:00	250	1.32	88.1	-1.04	0.81	-0.02	0.30	1.60E+05	*	0
2025-04-30 00:40:00	260	1.34	89.4	-1.04	0.85	-0.01	0.31	1.77E+05	*	0
2025-04-30 00:40:00	270	1.47	84.9	-1.20	0.84	-0.01	0.31	1.96E+05	*	0
2025-04-30 00:40:00	280	1.72	82.9	-1.44	0.93	0.02	0.33	1.98E+05	*	0
2025-04-30 00:40:00	290	1.91	79.4	-1.67	0.94	0.08	0.33	1.68E+05	*	0
2025-04-30 00:40:00	300	2.02	79.7	-1.76	1.00	0.13	0.33	2.23E+05	*	0
2025-04-30 00:40:00	310	2.11	76.0	-1.90	0.93	0.17	0.30	2.12E+05	*	0
2025-04-30 00:40:00	320	2.12	77.0	-1.89	0.96	0.19	0.29	2.03E+05	*	0
2025-04-30 00:40:00	330	2.12	78.6	-1.86	1.01	0.22	0.26	1.61E+05	*	0
2025-04-30 00:40:00	340	2.09	80.2	-1.81	1.05	0.21	0.27	1.87E+05	*	0
2025-04-30 00:40:00	350	2.01	77.3	-1.79	0.92	0.18	0.29	1.75E+05	*	0
2025-04-30 00:40:00	360	1.93	73.4	-1.77	0.77	0.16	0.34	2.18E+05	*	0
2025-04-30 00:40:00	370	1.77	68.9	-1.67	0.57	0.12	0.35	1.90E+05	*	0
2025-04-30 00:40:00	380	1.62	70.5	-1.52	0.57	0.08	0.38	1.77E+05	*	0
2025-04-30 00:40:00	390	1.51	66.7	-1.45	0.43	0.03	0.41	2.36E+05	*	0
2025-04-30 00:40:00	400	1.44	65.9	-1.39	0.40	0.00	0.44	2.37E+05	*	0
2025-04-30 00:40:00	410	1.55	61.4	-1.52	0.31	-0.06	0.47	2.46E+05	*	0
2025-04-30 00:40:00	420	1.68	60.6	-1.66	0.31	-0.10	0.49	2.33E+05	*	0
2025-04-30 00:40:00	430	1.77	57.1	-1.76	0.22	-0.13	0.53	1.91E+05	*	0
2025-04-30 00:40:00	440	1.96	54.1	-1.96	0.14	-0.08	0.55	2.46E+05	*	0
2025-04-30 00:40:00	450	1.98	54.5	-1.97	0.16	-0.03	0.53	2.18E+05	*	0
2025-04-30 00:40:00	460	2.25	55.2	-2.24	0.20	0.02	0.49	2.30E+05	*	0
2025-04-30 00:40:00	470	2.30	55.7	-2.28	0.23	0.04	0.50	*	*	0
2025-04-30 00:40:00	480	2.58	54.7	-2.57	0.21	0.03	0.52	2.68E+05	*	0
2025-04-30 00:40:00	490	2.81	55.4	-2.80	0.27	0.01	0.54	*	*	0
2025-04-30 00:40:00	500	3.01	55.9	-3.00	0.31	-0.02	0.58	2.61E+05	*	0
2025-04-30 01:00:00	30	0.63	32.3	-0.60	-0.19	-0.01	0.14	1.58E+06	*	0
2025-04-30 01:00:00	40	0.75	38.9	-0.73	-0.14	-0.02	0.15	1.71E+06	*	0
2025-04-30 01:00:00	50	0.88	35.5	-0.85	-0.22	-0.10	0.14	1.38E+06	*	0
2025-04-30 01:00:00	60	0.91	45.0	-0.90	-0.08	-0.03	0.16	1.19E+06	*	0
2025-04-30 01:00:00	70	1.12	45.7	-1.11	-0.08	-0.11	0.21	1.44E+06	*	0
2025-04-30 01:00:00	80	1.21	50.3	-1.21	0.01	-0.16	0.24	1.14E+06	*	0
2025-04-30 01:00:00	90	1.23	55.9	-1.22	0.13	-0.18	0.24	1.08E+06	*	0
2025-04-30 01:00:00	100	1.21	56.7	-1.20	0.14	-0.14	0.23	7.44E+05	*	0
2025-04-30 01:00:00	110	1.18	55.0	-1.17	0.10	-0.14	0.21	5.84E+05	*	0
2025-04-30 01:00:00	120	1.13	56.8	-1.12	0.13	-0.08	0.23	3.47E+05	*	0
2025-04-30 01:00:00	130	1.12	64.5	-1.08	0.28	-0.07	0.23	3.48E+05	*	0
2025-04-30 01:00:00	140	1.00	74.4	-0.91	0.41	-0.02	0.26	2.67E+05	*	0
2025-04-30 01:00:00	150	0.92	84.1	-0.76	0.51	-0.03	0.27	2.03E+05	*	0
2025-04-30 01:00:00	160	0.83	97.2	-0.56	0.61	-0.04	0.29	1.92E+05	*	0
2025-04-30 01:00:00	170	0.88	108.1	-0.46	0.75	-0.04	0.29	2.03E+05	*	0
2025-04-30 01:00:00	180	0.92	118.7	-0.33	0.85	-0.03	0.30	2.00E+05	*	0
2025-04-30 01:00:00	190	1.03	120.0	-0.35	0.97	0.00	0.30	1.76E+05	*	0
2025-04-30 01:00:00	200	1.13	117.4	-0.43	1.04	0.00	0.30	1.66E+05	*	0
2025-04-30 01:00:00	210	1.22	114.4	-0.53	1.10	0.00	0.29	1.70E+05	*	0
2025-04-30 01:00:00	220	1.26	115.5	-0.52	1.15	-0.01	0.28	1.65E+05	*	0
2025-04-30 01:00:00	230	1.24	117.6	-0.47	1.15	-0.01	0.25	1.71E+05	*	0
2025-04-30 01:00:00	240	1.27	119.3	-0.45	1.19	0.02	0.26	2.20E+05	*	0
2025-04-30 01:00:00	250	1.39	117.7	-0.53	1.29	0.02	0.27	2.21E+05	*	0
2025-04-30 01:00:00	260	1.53	116.5	-0.61	1.40	0.00	0.29	1.96E+05	*	0
2025-04-30 01:00:00	270	1.62	115.2	-0.68	1.47	-0.01	0.32	2.20E+05	*	0
2025-04-30 01:00:00	280	1.64	114.1	-0.72	1.48	0.01	0.36	2.31E+05	*	0
2025-04-30 01:00:00	290	1.73	109.9	-0.87	1.49	0.01	0.39	2.05E+05	*	0
2025-04-30 01:00:00	300	1.92	106.7	-1.06	1.60	0.00	0.40	1.91E+05	*	0
2025-04-30 01:00:00	310	2.02	105.8	-1.14	1.67	-0.01	0.40	1.83E+05	*	0
2025-04-30 01:00:00	320	2.21	106.4	-1.22	1.84	-0.02	0.39	1.34E+05	*	0
2025-04-30 01:00:00	330	2.21	108.0	-1.17	1.87	-0.02	0.38	1.36E+05	*	0
2025-04-30 01:00:00	340	2.23	107.0	-1.21	1.87	-0.01	0.37	1.26E+05	*	0
2025-04-30 01:00:00	350	2.29	103.7	-1.36	1.85	0.03	0.35	1.24E+05	*	0
2025-04-30 01:00:00	360	2.35	101.9	-1.45	1.85	0.06	0.37	1.70E+05	*	0
2025-04-30 01:00:00	370	2.50	99.9	-1.61	1.91	0.05	0.36	1.42E+05	*	0
2025-04-30 01:00:00	380	2.43	101.8	-1.50	1.91	0.02	0.37	1.30E+05	*	0
2025-04-30 01:00:00	390	2.38	98.4	-1.58	1.78	-0.01	0.39	1.42E+05	*	0
2025-04-30 01:00:00	400	2.28	95.8	-1.59	1.63	-0.03	0.42	1.91E+05	*	0
2025-04-30 01:00:00	410	2.36	87.6	-1.87	1.44	0.05	0.43	*	*	0
2025-04-30 01:00:00	420	2.47	86.1	-1.99	1.46	0.09	0.45	*	*	0
2025-04-30 01:00:00	430	2.46	84.4	-2.03	1.39	0.17	0.44	2.13E+05	*	0
2025-04-30 01:00:00	440	2.59	85.1	-2.12	1.49	0.13	0.44	*	*	0
2025-04-30 01:00:00	450	2.54	85.0	-2.08	1.46	0.15	0.41	2.04E+05	*	0
2025-04-30 01:00:00	460	2.80	81.8	-2.38	1.48	0.04	0.46	*	*	0
2025-04-30 01:00:00	470	2.41	83.7	-2.00	1.33	-0.03	0.45	*	*	0
2025-04-30 01:00:00	480	2.49	77.8	-2.21	1.16	-0.15	0.42	*	*	0
2025-04-30 01:00:00	490	2.37	77.8	-2.09	1.10	-0.13	0.40	*	*	0
2025-04-30 01:00:00	500	2.91	73.2	-2.68	1.15	-0.04	0.43	*	*	0
2025-04-30 01:20:00	30	0.84	290.4	0.42	-0.73	0.04	0.14	1.28E+06	*	0
2025-04-30 01:20:00	40	0.71	330.7	-0.13	-0.70	0.06	0.15	1.09E+06	*	0
2025-04-30 01:20:00	50	0.79	5.9	-0.57	-0.55	-0.02	0.14	1.83E+06	*	0
2025-04-30 01:20:00	60	0.76	19.2	-0.65	-0.39	-0.01	0.19	1.28E+06	*	0
2025-04-30 01:20:00	70	0.80	28.6	-0.75	-0.29	0.01	0.20	6.32E+05	*	0
2025-04-30 01:20:00	80	0.77	34.6	-0.74	-0.21	0.04	0.23	3.10E+05	*	0
2025-04-30 01:20:00	90	0.72	39.4	-0.71	-0.13	0.06	0.24	2.38E+05	*	0
2025-04-30 01:20:00	100	0.68	41.8	-0.67	-0.10	0.10	0.23	2.10E+05	*	0
2025-04-30 01:20:00	110	0.66	44.6	-0.65	-0.06	0.14	0.23	1.75E+05	*	0
2025-04-30 01:20:00	120	0.51	48.9	-0.51	-0.01	0.16	0.27	1.43E+05	*	0
2025-04-30 01:20:00	130	0.41	55.3	-0.41	0.04	0.17	0.30	1.27E+05	*	0
2025-04-30 01:20:00	140	0.26	75.4	-0.24	0.11	0.18	0.31	1.02E+05	*	0
2025-04-30 01:20:00	150	0.32	96.9	-0.22	0.23	0.18	0.31	9.38E+04	*	0
2025-04-30 01:20:00	160	0.36	116.5	-0.14	0.33	0.16	0.30	8.67E+04	*	0
2025-04-30 01:20:00	170	0.44	132.2	-0.06	0.44	0.18	0.30	9.15E+04	*	0
2025-04-30 01:20:00	180	0.51	141.3	0.01	0.51	0.18	0.29	8.08E+04	*	0
2025-04-30 01:20:00	190	0.62	155.2	0.16	0.60	0.20	0.28	7.32E+04	*	0
2025-04-30 01:20:00	200	0.63	143.1	0.03	0.63	0.18	0.28	8.89E+04	*	0
2025-04-30 01:20:00	210	0.65	140.0	0.00	0.65	0.19	0.25	8.21E+04	*	0
2025-04-30 01:20:00	220	0.70	121.6	-0.22	0.66	0.13	0.23	8.03E+04	*	0
2025-04-30 01:20:00	230	0.78	121.0	-0.25	0.74	0.08	0.21	9.78E+04	*	0
2025-04-30 01:20:00	240	0.82	116.3	-0.33	0.75	0.08	0.21	1.12E+05	*	0
2025-04-30 01:20:00	250	0.86	125.1	-0.22	0.84	0.16	0.23	1.18E+05	*	0
2025-04-30 01:20:00	260	0.91	123.5	-0.26	0.87	0.21	0.23	1.21E+05	*	0
2025-04-30 01:20:00	270	1.05	118.3	-0.39	0.98	0.22	0.25	1.14E+05	*	0
2025-04-30 01:20:00	280	1.13	109.2	-0.58	0.97	0.19	0.25	1.29E+05	*	0
2025-04-30 01:20:00	290	1.14	101.5	-0.71	0.89	0.19	0.26	1.48E+05	*	0
2025-04-30 01:20:00	300	1.10	98.7	-0.73	0.83	0.22	0.29	1.51E+05	*	0
2025-04-30 01:20:00	310	1.06	93.8	-0.77	0.74	0.22	0.30	1.35E+05	*	0
2025-04-30 01:20:00	320	1.02	88.9	-0.79	0.64	0.23	0.30	1.61E+05	*	0
2025-04-30 01:20:00	330	0.94	79.8	-0.82	0.47	0.19	0.30	1.95E+05	*	0
2025-04-30 01:20:00	340	0.90	69.6	-0.85	0.30	0.15	0.29	1.90E+05	*	0
2025-04-30 01:20:00	350	0.99	60.7	-0.98	0.19	0.13	0.28	2.05E+05	*	0
2025-04-30 01:20:00	360	1.19	53.1	-1.18	0.06	0.09	0.27	2.07E+05	*	0
2025-04-30 01:20:00	370	1.34	50.8	-1.34	0.02	0.08	0.29	2.02E+05	*	0
2025-04-30 01:20:00	380	1.36	47.7	-1.35	-0.05	0.04	0.30	1.88E+05	*	0
2025-04-30 01:20:00	390	1.45	46.6	-1.45	-0.09	0.06	0.31	1.65E+05	*	0
2025-04-30 01:20:00	400	1.63	46.4	-1.63	-0.10	0.03	0.34	1.88E+05	*	0
2025-04-30 01:20:00	410	1.86	43.9	-1.85	-0.20	0.01	0.32	1.58E+05	*	0
2025-04-30 01:20:00	420	2.08	43.4	-2.07	-0.24	-0.03	0.37	*	*	0
2025-04-30 01:20:00	430	2.14	42.9	-2.12	-0.26	-0.08	0.36	*	*	0
2025-04-30 01:20:00	440	2.09	44.7	-2.09	-0.19	-0.10	0.35	*	*	0
2025-04-30 01:20:00	450	2.18	46.5	-2.18	-0.13	-0.13	0.33	1.88E+05	*	0
2025-04-30 01:20:00	460	2.59	49.8	-2.59	-0.01	-0.09	0.37	*	*	0
2025-04-30 01:20:00	470	3.00	51.4	-3.00	0.07	-0.06	0.27	*	*	0
2025-04-30 01:20:00	480	3.02	53.4	-3.01	0.18	0.03	0.26	*	*	0
2025-04-30 01:20:00	490	2.81	51.7	-2.81	0.08	0.06	0.25	*	*	0
2025-04-30 01:20:00	500	2.86	54.8	-2.85	0.24	0.07	0.31	*	*	0
2025-04-30 01:40:00	30	1.07	294.3	0.46	-0.96	0.00	0.15	4.88E+06	*	0
2025-04-30 01:40:00	40	0.98	285.6	0.55	-0.81	0.04	0.17	1.17E+06	*	0
2025-04-30 01:40:00	50	0.89	291.4	0.43	-0.78	0.01	0.19	8.10E+05	*	0
2025-04-30 01:40:00	60	0.74	301.4	0.23	-0.70	0.01	0.20	7.25E+05	*	0
2025-04-30 01:40:00	70	0.64	303.5	0.18	-0.62	-0.04	0.22	4.98E+05	*	0
2025-04-30 01:40:00	80	0.58	303.9	0.16	-0.55	-0.06	0.23	2.63E+05	*	0
2025-04-30 01:40:00	90	0.58	298.2	0.22	-0.54	-0.02	0.24	2.13E+05	*	0
2025-04-30 01:40:00	100	0.59	289.8	0.30	-0.51	0.00	0.22	1.65E+05	*	0
2025-04-30 01:40:00	110	0.59	280.9	0.37	-0.46	0.03	0.22	1.01E+05	*	0
2025-04-30 01:40:00	120	0.60	269.2	0.46	-0.38	0.05	0.24	9.35E+04	*	0
2025-04-30 01:40:00	130	0.63	257.1	0.56	-0.29	0.07	0.27	9.15E+04	*	0
2025-04-30 01:40:00	140	0.69	245.7	0.66	-0.19	0.09	0.26	1.10E+05	*	0
2025-04-30 01:40:00	150	0.71	239.7	0.70	-0.12	0.08	0.27	1.00E+05	*	0
2025-04-30 01:40:00	160	0.65	236.9	0.65	-0.08	0.04	0.28	9.29E+04	*	0
2025-04-30 01:40:00	170	0.68	231.5	0.68	-0.02	0.00	0.27	8.02E+04	*	0
2025-04-30 01:40:00	180	0.67	226.6	0.67	0.04	-0.02	0.26	1.10E+05	*	0
2025-04-30 01:40:00	190	0.74	220.7	0.73	0.12	-0.03	0.25	1.45E+05	*	0
2025-04-30 01:40:00	200	0.72	225.4	0.72	0.06	-0.04	0.25	1.63E+05	*	0
2025-04-30 01:40:00	210	0.75	229.3	0.75	0.01	-0.04	0.23	1.65E+05	*	0
2025-04-30 01:40:00	220	0.74	237.3	0.74	-0.09	0.00	0.22	1.83E+05	*	0
2025-04-30 01:40:00	230	0.70	240.2	0.69	-0.12	0.04	0.21	2.33E+05	*	0
2025-04-30 01:40:00	240	0.60	250.1	0.57	-0.21	0.08	0.25	2.84E+05	*	0
2025-04-30 01:40:00	250	0.59	257.4	0.52	-0.27	0.09	0.25	2.59E+05	*	0
2025-04-30 01:40:00	260	0.54	273.3	0.39	-0.37	0.09	0.25	3.20E+05	*	0
2025-04-30 01:40:00	270	0.49	284.2	0.29	-0.40	0.05	0.24	2.83E+05	*	0
2025-04-30 01:40:00	280	0.54	297.9	0.20	-0.50	0.01	0.22	3.14E+05	*	0
2025-04-30 01:40:00	290	0.49	303.7	0.14	-0.47	-0.04	0.22	3.20E+05	*	0
2025-04-30 01:40:00	300	0.47	316.2	0.03	-0.47	-0.04	0.22	3.06E+05	*	0
2025-04-30 01:40:00	310	0.46	345.1	-0.19	-0.42	0.00	0.21	3.62E+05	*	0
2025-04-30 01:40:00	320	0.62	7.2	-0.45	-0.42	0.03	0.21	3.32E+05	*	0
2025-04-30 01:40:00	330	0.80	16.1	-0.66	-0.44	0.02	0.21	3.30E+05	*	0
2025-04-30 01:40:00	340	0.98	22.3	-0.87	-0.46	0.01	0.20	3.08E+05	*	0
2025-04-30 01:40:00	350	1.17	26.8	-1.08	-0.46	0.02	0.20	3.37E+05	*	0
2025-04-30 01:40:00	360	1.46	33.5	-1.40	-0.42	0.08	0.20	2.87E+05	*	0
2025-04-30 01:40:00	370	1.70	39.3	-1.67	-0.31	0.07	0.21	2.36E+05	*	0
2025-04-30 01:40:00	380	1.75	45.5	-1.75	-0.14	0.06	0.21	2.17E+05	*	0
2025-04-30 01:40:00	390	1.79	51.6	-1.79	0.05	0.01	0.22	1.91E+05	*	0
2025-04-30 01:40:00	400	1.90	53.2	-1.89	0.11	0.00	0.24	1.91E+05	*	0
2025-04-30 01:40:00	410	2.05	55.5	-2.04	0.20	-0.04	0.25	2.02E+05	*	0
2025-04-30 01:40:00	420	2.19	55.8	-2.18	0.22	-0.05	0.26	1.59E+05	*	0
2025-04-30 01:40:00	430	2.34	60.9	-2.30	0.44	-0.10	0.26	1.37E+05	*	0
2025-04-30 01:40:00	440	2.59	63.5	-2.52	0.60	-0.05	0.25	1.46E+05	*	0
2025-04-30 01:40:00	450	2.79	66.4	-2.68	0.79	-0.06	0.29	1.62E+05	*	0
2025-04-30 01:40:00	460	2.86	67.7	-2.73	0.87	-0.02	0.27	1.36E+05	*	0
2025-04-30 01:40:00	470	2.94	69.1	-2.78	0.96	0.03	0.27	*	*	0
2025-04-30 01:40:00	480	3.01	67.9	-2.87	0.93	0.01	0.27	*	*	0
2025-04-30 01:40:00	490	3.29	70.2	-3.09	1.14	-0.02	0.25	*	*	0
2025-04-30 01:40:00	500	3.23	71.0	-3.01	1.16	-0.12	0.27	*	*	0
2025-04-30 02:00:00	30	1.20	275.9	0.84	-0.86	0.07	0.14	9.20E+05	*	0
2025-04-30 02:00:00	40	1.17	261.9	1.00	-0.62	0.10	0.15	3.72E+05	*	0
2025-04-30 02:00:00	50	1.06	255.1	0.96	-0.45	0.09	0.17	2.34E+05	*	0
2025-04-30 02:00:00	60	0.74	252.5	0.69	-0.28	0.07	0.18	1.92E+05	*	0
2025-04-30 02:00:00	70	0.87	243.4	0.84	-0.20	0.10	0.19	1.59E+05	*	0
2025-04-30 02:00:00	80	0.92	239.3	0.91	-0.15	0.11	0.19	1.71E+05	*	0
2025-04-30 02:00:00	90	0.98	237.2	0.97	-0.12	0.11	0.21	1.59E+05	*	0
2025-04-30 02:00:00	100	1.04	236.4	1.03	-0.12	0.11	0.20	1.40E+05	*	0
2025-04-30 02:00:00	110	1.09	234.2	1.09	-0.08	0.11	0.20	1.06E+05	*	0
2025-04-30 02:00:00	120	1.05	230.0	1.05	0.00	0.10	0.19	1.22E+05	*	0
2025-04-30 02:00:00	130	1.01	226.2	1.01	0.07	0.09	0.20	1.39E+05	*	0
2025-04-30 02:00:00	140	0.95	226.0	0.94	0.07	0.06	0.20	1.12E+05	*	0
2025-04-30 02:00:00	150	0.92	228.1	0.92	0.03	0.07	0.20	1.49E+05	*	0
2025-04-30 02:00:00	160	0.94	231.1	0.94	-0.02	0.06	0.20	1.18E+05	*	0
2025-04-30 02:00:00	170	1.00	232.6	1.00	-0.05	0.06	0.21	1.74E+05	*	0
2025-04-30 02:00:00	180	1.07	234.7	1.07	-0.09	0.03	0.21	2.24E+05	*	0
2025-04-30 02:00:00	190	1.16	240.8	1.14	-0.22	0.03	0.21	2.83E+05	*	0
2025-04-30 02:00:00	200	1.11	246.9	1.07	-0.32	0.03	0.22	2.93E+05	*	0
2025-04-30 02:00:00	210	0.98	258.9	0.86	-0.47	0.05	0.21	2.37E+05	*	0
2025-04-30 02:00:00	220	0.78	273.9	0.56	-0.54	0.04	0.21	1.88E+05	*	0
2025-04-30 02:00:00	230	0.71	289.3	0.36	-0.61	0.00	0.21	1.96E+05	*	0
2025-04-30 02:00:00	240	0.69	312.4	0.09	-0.68	-0.07	0.22	1.92E+05	*	0
2025-04-30 02:00:00	250	0.80	334.9	-0.21	-0.77	-0.16	0.25	1.96E+05	*	0
2025-04-30 02:00:00	260	1.05	353.5	-0.58	-0.87	-0.19	0.26	2.20E+05	*	0
2025-04-30 02:00:00	270	1.22	0.8	-0.80	-0.93	-0.17	0.25	2.07E+05	*	0
2025-04-30 02:00:00	280	1.52	9.3	-1.15	-0.99	-0.11	0.25	2.56E+05	*	0
2025-04-30 02:00:00	290	1.69	15.1	-1.38	-0.96	-0.05	0.25	2.90E+05	*	0
2025-04-30 02:00:00	300	1.92	20.4	-1.67	-0.95	-0.07	0.25	3.05E+05	*	0
