2025 01 18 07 01 00	1030.93	
2025 01 18 07 02 00	1030.88	
2025 01 18 07 03 00	1030.97	
2025 01 18 07 04 00	1030.85	
2025 01 18 07 05 00	1030.79	
2025 01 18 07 06 00	1030.85	
2025 01 18 07 07 00	1030.87	
2025 01 18 07 08 00	1030.89	
2025 01 18 07 09 00	1030.84	
2025 01 18 07 10 00	1030.82	
2025 01 18 07 11 00	1030.92	
2025 01 18 07 12 00	1031.01	
2025 01 18 07 13 00	1030.92	
2025 01 18 07 14 00	1030.92	
2025 01 18 07 15 00	1030.99	
2025 01 18 07 16 00	1030.97	
2025 01 18 07 17 00	1030.98	
2025 01 18 07 18 00	1030.99	
2025 01 18 07 19 00	1030.99	
2025 01 18 07 20 00	1030.98	
2025 01 18 07 21 00	1030.88	
2025 01 18 07 22 00	1030.87	
2025 01 18 07 23 00	1030.96	
2025 01 18 07 24 00	1030.83	
2025 01 18 07 25 00	1030.77	
2025 01 18 07 26 00	1030.93	
2025 01 18 07 27 00	1030.98	
2025 01 18 07 28 00	1031.04	
2025 01 18 07 29 00	1031.07	
2025 01 18 07 30 00	1031.17	
2025 01 18 07 31 00	1031.12	
2025 01 18 07 32 00	1031.05	
2025 01 18 07 33 00	1031.01	
2025 01 18 07 34 00	1031.02	
2025 01 18 07 35 00	1031.09	
2025 01 18 07 36 00	1031.16	
2025 01 18 07 37 00	1031.23	
2025 01 18 07 38 00	1031.19	
2025 01 18 07 39 00	1031.06	
2025 01 18 07 40 00	1030.96	
2025 01 18 07 41 00	1031.09	
2025 01 18 07 42 00	1031.05	
2025 01 18 07 43 00	1031.07	
2025 01 18 07 44 00	1031.04	
2025 01 18 07 45 00	1031.10	
2025 01 18 07 46 00	1031.13	
2025 01 18 07 47 00	1031.16	
2025 01 18 07 48 00	1031.17	
2025 01 18 07 49 00	1031.17	
2025 01 18 07 50 00	1031.15	
2025 01 18 07 51 00	1031.25	
2025 01 18 07 52 00	1031.31	
2025 01 18 07 53 00	1031.19	
2025 01 18 07 54 00	1031.18	
2025 01 18 07 55 00	1031.06	
2025 01 18 07 56 00	1031.23	
2025 01 18 07 57 00	1031.19	
2025 01 18 07 58 00	1031.21	
2025 01 18 07 59 00	1031.26	
2025 01 18 08 00 00	1031.24	
2025 01 18 08 01 00	1031.11	
2025 01 18 08 02 00	1031.11	
2025 01 18 08 03 00	1031.17	
2025 01 18 08 04 00	1031.07	
2025 01 18 08 05 00	1031.20	
2025 01 18 08 06 00	1031.31	
2025 01 18 08 07 00	1031.23	
2025 01 18 08 08 00	1031.21	
2025 01 18 08 09 00	1031.17	
2025 01 18 08 10 00	1031.16	
2025 01 18 08 11 00	1031.15	
2025 01 18 08 12 00	1031.15	
2025 01 18 08 13 00	1031.19	
2025 01 18 08 14 00	1031.16	
2025 01 18 08 15 00	1031.11	
2025 01 18 08 16 00	1031.14	
2025 01 18 08 17 00	1031.28	
2025 01 18 08 18 00	1031.26	
2025 01 18 08 19 00	1031.25	
2025 01 18 08 20 00	1031.20	
2025 01 18 08 21 00	1031.08	
2025 01 18 08 22 00	1031.11	
2025 01 18 08 23 00	1031.02	
2025 01 18 08 24 00	1030.97	
2025 01 18 08 25 00	1031.07	
2025 01 18 08 26 00	1031.07	
2025 01 18 08 27 00	1031.16	
2025 01 18 08 28 00	1031.04	
2025 01 18 08 29 00	1031.07	
2025 01 18 08 30 00	1031.07	
2025 01 18 08 31 00	1031.06	
2025 01 18 08 32 00	1031.08	
2025 01 18 08 33 00	1031.12	
2025 01 18 08 34 00	1031.15	
2025 01 18 08 35 00	1031.05	
2025 01 18 08 36 00	1030.97	
2025 01 18 08 37 00	1030.94	
2025 01 18 08 38 00	1030.97	
2025 01 18 08 39 00	1031.07	
2025 01 18 08 40 00	1030.87	
2025 01 18 08 41 00	1030.96	
2025 01 18 08 42 00	1030.97	
2025 01 18 08 43 00	1030.90	
2025 01 18 08 44 00	1030.86	
2025 01 18 08 45 00	1030.90	
2025 01 18 08 46 00	1030.89	
2025 01 18 08 47 00	1030.89	
2025 01 18 08 48 00	1030.89	
2025 01 18 08 49 00	1030.79	
2025 01 18 08 50 00	1030.83	
2025 01 18 08 51 00	1030.97	
2025 01 18 08 52 00	1030.93	
2025 01 18 08 53 00	1030.98	
2025 01 18 08 54 00	1030.96	
2025 01 18 08 55 00	1030.97	
2025 01 18 08 56 00	1030.98	
2025 01 18 08 57 00	1030.96	
2025 01 18 08 58 00	1031.06	
2025 01 18 08 59 00	1031.05	
2025 01 18 09 00 00	1031.08	
2025 01 18 09 01 00	1030.99	
2025 01 18 09 02 00	1031.05	
2025 01 18 09 03 00	1031.03	
2025 01 18 09 04 00	1031.05	
2025 01 18 09 05 00	1031.00	
2025 01 18 09 06 00	1030.91	
2025 01 18 09 07 00	1030.96	
2025 01 18 09 08 00	1030.93	
2025 01 18 09 09 00	1030.91	
2025 01 18 09 10 00	1030.89	
2025 01 18 09 11 00	1030.84	
2025 01 18 09 12 00	1030.89	
2025 01 18 09 13 00	1030.94	
2025 01 18 09 14 00	1030.87	
2025 01 18 09 15 00	1030.82	
2025 01 18 09 16 00	1030.82	
2025 01 18 09 17 00	1030.95	
2025 01 18 09 18 00	1030.98	
2025 01 18 09 19 00	1030.87	
2025 01 18 09 20 00	1030.87	
2025 01 18 09 21 00	1030.91	
2025 01 18 09 22 00	1030.87	
2025 01 18 09 23 00	1030.80	
2025 01 18 09 24 00	1030.80	
2025 01 18 09 25 00	1030.81	
2025 01 18 09 26 00	1030.76	
2025 01 18 09 27 00	1030.70	
2025 01 18 09 28 00	1030.68	
2025 01 18 09 29 00	1030.65	
2025 01 18 09 30 00	1030.60	
2025 01 18 09 31 00	1030.60	
2025 01 18 09 32 00	1030.53	
2025 01 18 09 33 00	1030.47	
2025 01 18 09 34 00	1030.55	
2025 01 18 09 35 00	1030.43	
2025 01 18 09 36 00	1030.40	
2025 01 18 09 37 00	1030.49	
2025 01 18 09 38 00	1030.55	
2025 01 18 09 39 00	1030.43	
2025 01 18 09 40 00	1030.42	
2025 01 18 09 41 00	1030.42	
2025 01 18 09 42 00	1030.36	
2025 01 18 09 43 00	1030.47	
2025 01 18 09 44 00	1030.45	
2025 01 18 09 45 00	1030.47	
2025 01 18 09 46 00	1030.54	
2025 01 18 09 47 00	1030.47	
2025 01 18 09 48 00	1030.49	
2025 01 18 09 49 00	1030.34	
2025 01 18 09 50 00	1030.60	
2025 01 18 09 51 00	1030.51	
2025 01 18 09 52 00	1030.47	
2025 01 18 09 53 00	1030.49	
2025 01 18 09 54 00	1030.51	
2025 01 18 09 55 00	1030.48	
2025 01 18 09 56 00	1030.47	
2025 01 18 09 57 00	1030.46	
2025 01 18 09 58 00	1030.43	
2025 01 18 09 59 00	1030.40	
2025 01 18 10 00 00	1030.39	
2025 01 18 10 01 00	1030.46	
2025 01 18 10 02 00	1030.43	
2025 01 18 10 03 00	1030.39	
2025 01 18 10 04 00	1030.37	
2025 01 18 10 05 00	1030.45	
2025 01 18 10 06 00	1030.43	
2025 01 18 10 07 00	1030.44	
2025 01 18 10 08 00	1030.35	
2025 01 18 10 09 00	1030.33	
2025 01 18 10 10 00	1030.40	
2025 01 18 10 11 00	1030.34	
2025 01 18 10 12 00	1030.30	
2025 01 18 10 13 00	1030.15	
2025 01 18 10 14 00	1030.15	
2025 01 18 10 15 00	1030.20	
2025 01 18 10 16 00	1030.09	
2025 01 18 10 17 00	1029.96	
2025 01 18 10 18 00	1030.12	
2025 01 18 10 19 00	1030.08	
2025 01 18 10 20 00	1030.11	
2025 01 18 10 21 00	1030.06	
2025 01 18 10 22 00	1030.22	
2025 01 18 10 23 00	1030.08	
2025 01 18 10 24 00	1030.00	
2025 01 18 10 25 00	1030.08	
2025 01 18 10 26 00	1030.09	
2025 01 18 10 27 00	1029.87	
2025 01 18 10 28 00	1029.98	
2025 01 18 10 29 00	1029.73	
2025 01 18 10 30 00	1029.79	
2025 01 18 10 31 00	1029.83	
2025 01 18 10 32 00	1029.55	
2025 01 18 10 33 00	1029.78	
2025 01 18 10 34 00	1029.72	
2025 01 18 10 35 00	1029.80	
2025 01 18 10 36 00	1029.74	
2025 01 18 10 37 00	1029.78	
2025 01 18 10 38 00	1029.79	
2025 01 18 10 39 00	1029.60	
2025 01 18 10 40 00	1029.66	
2025 01 18 10 41 00	1029.59	
2025 01 18 10 42 00	1029.60	
2025 01 18 10 43 00	1029.63	
2025 01 18 10 44 00	1029.67	
2025 01 18 10 45 00	1029.55	
2025 01 18 10 46 00	1029.52	
2025 01 18 10 47 00	1029.51	
2025 01 18 10 48 00	1029.56	
2025 01 18 10 49 00	1029.61	
2025 01 18 10 50 00	1029.55	
2025 01 18 10 51 00	1029.41	
2025 01 18 10 52 00	1029.49	
2025 01 18 10 53 00	1029.59	
2025 01 18 10 54 00	1029.58	
2025 01 18 10 55 00	1029.53	
2025 01 18 10 56 00	1029.43	
2025 01 18 10 57 00	1029.48	
2025 01 18 10 58 00	1029.51	
2025 01 18 10 59 00	1029.52	
2025 01 18 11 00 00	1029.47	
2025 01 18 11 01 00	1029.44	
2025 01 18 11 02 00	1029.46	
2025 01 18 11 03 00	1029.40	
2025 01 18 11 04 00	1029.49	
2025 01 18 11 05 00	1029.52	
2025 01 18 11 06 00	1029.42	
2025 01 18 11 07 00	1029.33	
2025 01 18 11 08 00	1029.43	
2025 01 18 11 09 00	1029.47	
2025 01 18 11 10 00	1029.48	
2025 01 18 11 11 00	1029.43	
2025 01 18 11 12 00	1029.38	
2025 01 18 11 13 00	1029.40	
2025 01 18 11 14 00	1029.43	
2025 01 18 11 15 00	1029.39	
2025 01 18 11 16 00	1029.39	
2025 01 18 11 17 00	1029.41	
2025 01 18 11 18 00	1029.40	
