2025 01 30 07 01 00	1018.65	
2025 01 30 07 02 00	1018.65	
2025 01 30 07 03 00	1018.66	
2025 01 30 07 04 00	1018.67	
2025 01 30 07 05 00	1018.68	
2025 01 30 07 06 00	1018.68	
2025 01 30 07 07 00	1018.69	
2025 01 30 07 08 00	1018.67	
2025 01 30 07 09 00	1018.68	
2025 01 30 07 10 00	1018.69	
2025 01 30 07 11 00	1018.70	
2025 01 30 07 12 00	1018.71	
2025 01 30 07 13 00	1018.73	
2025 01 30 07 14 00	1018.73	
2025 01 30 07 15 00	1018.75	
2025 01 30 07 16 00	1018.77	
2025 01 30 07 17 00	1018.78	
2025 01 30 07 18 00	1018.80	
2025 01 30 07 19 00	1018.81	
2025 01 30 07 20 00	1018.82	
2025 01 30 07 21 00	1018.82	
2025 01 30 07 22 00	1018.82	
2025 01 30 07 23 00	1018.81	
2025 01 30 07 24 00	1018.82	
2025 01 30 07 25 00	1018.81	
2025 01 30 07 26 00	1018.80	
2025 01 30 07 27 00	1018.78	
2025 01 30 07 28 00	1018.79	
2025 01 30 07 29 00	1018.80	
2025 01 30 07 30 00	1018.77	
2025 01 30 07 31 00	1018.79	
2025 01 30 07 32 00	1018.80	
2025 01 30 07 33 00	1018.80	
2025 01 30 07 34 00	1018.80	
2025 01 30 07 35 00	1018.80	
2025 01 30 07 36 00	1018.80	
2025 01 30 07 37 00	1018.81	
2025 01 30 07 38 00	1018.77	
2025 01 30 07 39 00	1018.77	
2025 01 30 07 40 00	1018.76	
2025 01 30 07 41 00	1018.76	
2025 01 30 07 42 00	1018.72	
2025 01 30 07 43 00	1018.73	
2025 01 30 07 44 00	1018.73	
2025 01 30 07 45 00	1018.73	
2025 01 30 07 46 00	1018.73	
2025 01 30 07 47 00	1018.74	
2025 01 30 07 48 00	1018.72	
2025 01 30 07 49 00	1018.73	
2025 01 30 07 50 00	1018.72	
2025 01 30 07 51 00	1018.73	
2025 01 30 07 52 00	1018.73	
2025 01 30 07 53 00	1018.71	
2025 01 30 07 54 00	1018.71	
2025 01 30 07 55 00	1018.68	
2025 01 30 07 56 00	1018.68	
2025 01 30 07 57 00	1018.66	
2025 01 30 07 58 00	1018.63	
2025 01 30 07 59 00	1018.64	
2025 01 30 08 00 00	1018.61	
2025 01 30 08 01 00	1018.62	
2025 01 30 08 02 00	1018.60	
2025 01 30 08 03 00	1018.63	
2025 01 30 08 04 00	1018.64	
2025 01 30 08 05 00	1018.64	
2025 01 30 08 06 00	1018.67	
2025 01 30 08 07 00	1018.67	
