2025 02 09 07 01 00	1028.16	
2025 02 09 07 02 00	1028.18	
2025 02 09 07 03 00	1028.17	
2025 02 09 07 04 00	1028.18	
2025 02 09 07 05 00	1028.19	
2025 02 09 07 06 00	1028.21	
2025 02 09 07 07 00	1028.22	
2025 02 09 07 08 00	1028.21	
2025 02 09 07 09 00	1028.23	
2025 02 09 07 10 00	1028.22	
2025 02 09 07 11 00	1028.24	
2025 02 09 07 12 00	1028.24	
2025 02 09 07 13 00	1028.24	
2025 02 09 07 14 00	1028.25	
2025 02 09 07 15 00	1028.26	
2025 02 09 07 16 00	1028.26	
2025 02 09 07 17 00	1028.27	
2025 02 09 07 18 00	1028.27	
2025 02 09 07 19 00	1028.27	
2025 02 09 07 20 00	1028.26	
2025 02 09 07 21 00	1028.28	
2025 02 09 07 22 00	1028.28	
2025 02 09 07 23 00	1028.28	
2025 02 09 07 24 00	1028.29	
2025 02 09 07 25 00	1028.30	
2025 02 09 07 26 00	1028.30	
2025 02 09 07 27 00	1028.31	
2025 02 09 07 28 00	1028.33	
2025 02 09 07 29 00	1028.30	
2025 02 09 07 30 00	1028.32	
2025 02 09 07 31 00	1028.33	
2025 02 09 07 32 00	1028.32	
2025 02 09 07 33 00	1028.31	
2025 02 09 07 34 00	1028.32	
2025 02 09 07 35 00	1028.32	
2025 02 09 07 36 00	1028.30	
2025 02 09 07 37 00	1028.30	
2025 02 09 07 38 00	1028.32	
2025 02 09 07 39 00	1028.31	
2025 02 09 07 40 00	1028.33	
2025 02 09 07 41 00	1028.30	
2025 02 09 07 42 00	1028.32	
2025 02 09 07 43 00	1028.30	
2025 02 09 07 44 00	1028.32	
2025 02 09 07 45 00	1028.31	
2025 02 09 07 46 00	1028.30	
2025 02 09 07 47 00	1028.33	
2025 02 09 07 48 00	1028.30	
2025 02 09 07 49 00	1028.30	
2025 02 09 07 50 00	1028.30	
2025 02 09 07 51 00	1028.29	
2025 02 09 07 52 00	1028.29	
2025 02 09 07 53 00	1028.28	
2025 02 09 07 54 00	1028.29	
2025 02 09 07 55 00	1028.24	
2025 02 09 07 56 00	1028.24	
2025 02 09 07 57 00	1028.26	
2025 02 09 07 58 00	1028.24	
2025 02 09 07 59 00	1028.28	
2025 02 09 08 00 00	1028.28	
2025 02 09 08 01 00	1028.27	
2025 02 09 08 02 00	1028.28	
2025 02 09 08 03 00	1028.29	
2025 02 09 08 04 00	1028.30	
2025 02 09 08 05 00	1028.31	
2025 02 09 08 06 00	1028.31	
2025 02 09 08 07 00	1028.30	
2025 02 09 08 08 00	1028.31	
2025 02 09 08 09 00	1028.30	
2025 02 09 08 10 00	1028.27	
2025 02 09 08 11 00	1028.30	
2025 02 09 08 12 00	1028.28	
2025 02 09 08 13 00	1028.30	
2025 02 09 08 14 00	1028.29	
2025 02 09 08 15 00	1028.30	
2025 02 09 08 16 00	1028.29	
2025 02 09 08 17 00	1028.31	
2025 02 09 08 18 00	1028.29	
2025 02 09 08 19 00	1028.31	
2025 02 09 08 20 00	1028.33	
2025 02 09 08 21 00	1028.33	
2025 02 09 08 22 00	1028.31	
2025 02 09 08 23 00	1028.32	
2025 02 09 08 24 00	1028.31	
2025 02 09 08 25 00	1028.30	
2025 02 09 08 26 00	1028.30	
2025 02 09 08 27 00	1028.31	
2025 02 09 08 28 00	1028.32	
2025 02 09 08 29 00	1028.32	
2025 02 09 08 30 00	1028.35	
2025 02 09 08 31 00	1028.32	
2025 02 09 08 32 00	1028.34	
2025 02 09 08 33 00	1028.34	
2025 02 09 08 34 00	1028.34	
2025 02 09 08 35 00	1028.34	
2025 02 09 08 36 00	1028.36	
2025 02 09 08 37 00	1028.36	
2025 02 09 08 38 00	1028.37	
2025 02 09 08 39 00	1028.38	
2025 02 09 08 40 00	1028.39	
2025 02 09 08 41 00	1028.40	
2025 02 09 08 42 00	1028.39	
2025 02 09 08 43 00	1028.40	
2025 02 09 08 44 00	1028.40	
2025 02 09 08 45 00	1028.40	
2025 02 09 08 46 00	1028.39	
2025 02 09 08 47 00	1028.38	
2025 02 09 08 48 00	1028.38	
2025 02 09 08 49 00	1028.39	
2025 02 09 08 50 00	1028.37	
2025 02 09 08 51 00	1028.38	
2025 02 09 08 52 00	1028.39	
2025 02 09 08 53 00	1028.40	
2025 02 09 08 54 00	1028.39	
2025 02 09 08 55 00	1028.40	
2025 02 09 08 56 00	1028.42	
2025 02 09 08 57 00	1028.44	
2025 02 09 08 58 00	1028.43	
