2025 02 13 07 01 00	1019.35	
2025 02 13 07 02 00	1019.35	
2025 02 13 07 03 00	1019.34	
2025 02 13 07 04 00	1019.35	
2025 02 13 07 05 00	1019.33	
2025 02 13 07 06 00	1019.33	
2025 02 13 07 07 00	1019.31	
2025 02 13 07 08 00	1019.29	
2025 02 13 07 09 00	1019.30	
2025 02 13 07 10 00	1019.29	
2025 02 13 07 11 00	1019.30	
2025 02 13 07 12 00	1019.31	
2025 02 13 07 13 00	1019.32	
2025 02 13 07 14 00	1019.31	
2025 02 13 07 15 00	1019.32	
2025 02 13 07 16 00	1019.33	
2025 02 13 07 17 00	1019.32	
2025 02 13 07 18 00	1019.31	
2025 02 13 07 19 00	1019.31	
2025 02 13 07 20 00	1019.31	
2025 02 13 07 21 00	1019.32	
2025 02 13 07 22 00	1019.35	
2025 02 13 07 23 00	1019.34	
2025 02 13 07 24 00	1019.33	
2025 02 13 07 25 00	1019.33	
2025 02 13 07 26 00	1019.33	
2025 02 13 07 27 00	1019.33	
2025 02 13 07 28 00	1019.32	
2025 02 13 07 29 00	1019.32	
2025 02 13 07 30 00	1019.29	
2025 02 13 07 31 00	1019.29	
2025 02 13 07 32 00	1019.31	
2025 02 13 07 33 00	1019.31	
2025 02 13 07 34 00	1019.31	
2025 02 13 07 35 00	1019.29	
2025 02 13 07 36 00	1019.29	
2025 02 13 07 37 00	1019.28	
2025 02 13 07 38 00	1019.30	
2025 02 13 07 39 00	1019.31	
2025 02 13 07 40 00	1019.34	
2025 02 13 07 41 00	1019.34	
2025 02 13 07 42 00	1019.33	
2025 02 13 07 43 00	1019.30	
2025 02 13 07 44 00	1019.29	
2025 02 13 07 45 00	1019.29	
2025 02 13 07 46 00	1019.27	
2025 02 13 07 47 00	1019.24	
2025 02 13 07 48 00	1019.24	
2025 02 13 07 49 00	1019.29	
2025 02 13 07 50 00	1019.36	
2025 02 13 07 51 00	1019.36	
2025 02 13 07 52 00	1019.34	
2025 02 13 07 53 00	1019.32	
2025 02 13 07 54 00	1019.31	
2025 02 13 07 55 00	1019.33	
2025 02 13 07 56 00	1019.29	
2025 02 13 07 57 00	1019.28	
2025 02 13 07 58 00	1019.30	
2025 02 13 07 59 00	1019.26	
2025 02 13 08 00 00	1019.26	
2025 02 13 08 01 00	1019.27	
2025 02 13 08 02 00	1019.31	
2025 02 13 08 03 00	1019.31	
2025 02 13 08 04 00	1019.30	
2025 02 13 08 05 00	1019.29	
2025 02 13 08 06 00	1019.29	
2025 02 13 08 07 00	1019.27	
2025 02 13 08 08 00	1019.25	
2025 02 13 08 09 00	1019.25	
2025 02 13 08 10 00	1019.25	
2025 02 13 08 11 00	1019.22	
2025 02 13 08 12 00	1019.22	
2025 02 13 08 13 00	1019.19	
2025 02 13 08 14 00	1019.17	
2025 02 13 08 15 00	1019.15	
2025 02 13 08 16 00	1019.12	
2025 02 13 08 17 00	1019.11	
2025 02 13 08 18 00	1019.13	
2025 02 13 08 19 00	1019.11	
2025 02 13 08 20 00	1019.11	
2025 02 13 08 21 00	1019.13	
2025 02 13 08 22 00	1019.14	
2025 02 13 08 23 00	1019.11	
2025 02 13 08 24 00	1019.11	
2025 02 13 08 25 00	1019.08	
2025 02 13 08 26 00	1019.10	
2025 02 13 08 27 00	1019.08	
2025 02 13 08 28 00	1019.08	
2025 02 13 08 29 00	1019.10	
2025 02 13 08 30 00	1019.12	
2025 02 13 08 31 00	1019.13	
2025 02 13 08 32 00	1019.11	
2025 02 13 08 33 00	1019.08	
2025 02 13 08 34 00	1019.09	
2025 02 13 08 35 00	1019.11	
2025 02 13 08 36 00	1019.09	
2025 02 13 08 37 00	1019.10	
2025 02 13 08 38 00	1019.08	
2025 02 13 08 39 00	1019.09	
2025 02 13 08 40 00	1019.08	
2025 02 13 08 41 00	1019.05	
2025 02 13 08 42 00	1019.06	
2025 02 13 08 43 00	1019.05	
2025 02 13 08 44 00	1019.04	
2025 02 13 08 45 00	1019.05	
2025 02 13 08 46 00	1019.05	
2025 02 13 08 47 00	1019.07	
2025 02 13 08 48 00	1019.05	
2025 02 13 08 49 00	1019.03	
2025 02 13 08 50 00	1019.01	
2025 02 13 08 51 00	1019.04	
2025 02 13 08 52 00	1019.04	
2025 02 13 08 53 00	1019.03	
2025 02 13 08 54 00	1019.03	
2025 02 13 08 55 00	1019.03	
2025 02 13 08 56 00	1019.00	
2025 02 13 08 57 00	1018.97	
2025 02 13 08 58 00	1018.93	
2025 02 13 08 59 00	1018.93	
2025 02 13 09 00 00	1018.94	
2025 02 13 09 01 00	1018.94	
2025 02 13 09 02 00	1018.94	
2025 02 13 09 03 00	1018.94	
